//															
// File: C:\Users\OpenTrack\Desktop\RER3\CS1 Network\NetworkTimetable0727_Weekend.txt															
//															
// Produced by OpenTrack: Fri Jul 28 14:43:58 2023															
// Timetable (Import/Export)															
// Type    : OT_Text															
// Desc.   : OT_tt_ie															
// x-Legend: none															
// y-Legend: none															
//															
// Timetable Entries:															
// courseID 	intervalCourseID 	timeToIntervalReference 	stationIndex 	stationSign 	trackName 	arrTimeDayOffset 	arrTime 	depTimeDayOffset 	depTime 	useDepTime 	dwell 	stopAtStation 	meanDelay 	Distribution 	deltaMass
//															
1109.2	1101	7200	5	Mimico Station		1	8:43:42	1	8:44:42	1	60	1	0		0
1109.2	1101	7200	6	Kipling Avenue		1	HH:MM:SS	1	8:47:48	1	0	0	0		0
1109.2	1101	7200	7	Laburnham Park Junction		1	HH:MM:SS	1	8:48:12	1	0	0	0		0
1109.2	1101	7200	8	Laburnham Park Junction West		1	HH:MM:SS	1	8:48:18	1	0	0	0		0
1109.2	1101	7200	9	Long Branch Station		1	8:50:00	1	8:51:00	1	60	1	0		0
1109.2	1101	7200	10	Port Credit Station		1	8:56:00	1	8:57:00	1	60	1	0		0
1109.2	1101	7200	11	Renshaw Ct		1	HH:MM:SS	1	8:58:48	1	0	0	0		0
1109.2	1101	7200	12	Clarkson Station		1	9:03:06	1	9:04:06	1	60	1	0		0
1109.2	1101	7200	13	Clarkson Park		1	HH:MM:SS	1	9:06:12	1	0	0	0		0
1109.2	1101	7200	14	Clearview Loop		1	HH:MM:SS	1	9:07:06	1	0	0	0		0
1109.2	1101	7200	15	Charnwood Co		1	HH:MM:SS	1	9:07:48	1	0	0	0		0
1109.2	1101	7200	16	Oakville Chartwell Road		1	HH:MM:SS	1	9:09:36	1	0	0	0		0
1109.2	1101	7200	17	Oakville Station		1	9:10:54	1	HH:MM:SS	1	0	1	0		0
1110.2	1100	9000	0	Oakville Station		1	HH:MM:SS	1	7:50:54	1	0	1	0		0
1110.2	1100	9000	1	Oakville Chartwell Road		1	HH:MM:SS	1	7:53:00	1	0	0	0		0
1110.2	1100	9000	2	Charnwood Co		1	HH:MM:SS	1	7:55:06	1	0	0	0		0
1110.2	1100	9000	3	Clearview Loop		1	HH:MM:SS	1	7:55:42	1	0	0	0		0
1110.2	1100	9000	4	Clarkson Park		1	HH:MM:SS	1	7:56:18	1	0	0	0		0
1110.2	1100	9000	5	Clarkson Station		1	7:57:24	1	7:58:24	1	60	1	0		0
1110.2	1100	9000	6	Renshaw Ct		1	HH:MM:SS	1	8:02:48	1	0	0	0		0
1110.2	1100	9000	7	Port Credit Station		1	8:03:54	1	8:04:54	1	60	1	0		0
1110.2	1100	9000	8	Long Branch Station		1	8:10:12	1	8:11:12	1	60	1	0		0
1110.2	1100	9000	9	Laburnham Park Junction West		1	HH:MM:SS	1	8:14:00	1	0	0	0		0
1110.2	1100	9000	10	Laburnham Park Junction		1	HH:MM:SS	1	8:14:12	1	0	0	0		0
1110.2	1100	9000	11	Kipling Avenue		1	HH:MM:SS	1	8:14:36	1	0	0	0		0
1110.2	1100	9000	12	Mimico Station		1	8:16:42	1	8:17:42	1	60	1	0		0
1110.2	1100	9000	13	Park Lawn Station		1	HH:MM:SS	1	8:19:42	1	0	0	0		0
1110.2	1100	9000	14	Exhibition Station		1	8:23:48	1	8:24:48	1	60	1	0		0
1110.2	1100	9000	15	Strachan Avenue		1	HH:MM:SS	1	8:26:18	1	0	0	0		0
1110.2	1100	9000	16	Bathurst St. Interlocking		1	HH:MM:SS	1	8:27:06	1	0	0	0		0
1110.2	1100	9000	17	Union Station		1	8:30:54	1	HH:MM:SS	1	0	1	0		0
1111.2	1101	9000	0	Union Station		1	HH:MM:SS	1	8:58:42	1	0	1	0		0
1111.2	1101	9000	1	Bathurst St. Interlocking		1	HH:MM:SS	1	9:03:54	1	0	0	0		0
1111.2	1101	9000	2	Strachan Avenue		1	HH:MM:SS	1	9:05:18	1	0	0	0		0
1111.2	1101	9000	3	Exhibition Station		1	9:06:24	1	9:07:24	1	60	1	0		0
1111.2	1101	9000	4	Park Lawn Station		1	HH:MM:SS	1	9:12:24	1	0	0	0		0
1111.2	1101	9000	5	Mimico Station		1	9:13:42	1	9:14:42	1	60	1	0		0
1111.2	1101	9000	6	Kipling Avenue		1	HH:MM:SS	1	9:17:48	1	0	0	0		0
1111.2	1101	9000	7	Laburnham Park Junction		1	HH:MM:SS	1	9:18:12	1	0	0	0		0
1111.2	1101	9000	8	Laburnham Park Junction West		1	HH:MM:SS	1	9:18:18	1	0	0	0		0
1111.2	1101	9000	9	Long Branch Station		1	9:20:00	1	9:21:00	1	60	1	0		0
